QUANTITYORDERED,PRICEEACH,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,CITY,STATE,POSTALCODE,COUNTRY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE
34,77.73,2642.82,02/04/2004,Shipped,2,4,2004,Vintage Cars,S32_4289,"Royal Canadian Collectables, Ltd.",+(6045554555,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,Lincoln,Elizabeth,Small
50,61.22,3061,11/05/2004,Shipped,2,5,2004,Vintage Cars,S32_4289,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,San Jose,CA,94217,USA,Frick,Sue,Medium
40,79.11,3164.4,24/06/2004,Cancelled,2,6,2004,Vintage Cars,S32_4289,Euro Shopping Channel,+(915559444,"C/ Moralzarzal, 86",Madrid,Madrid,28034,Spain,Freyre,Diego,Medium
28,63.97,1791.16,23/07/2004,Shipped,3,7,2004,Vintage Cars,S32_4289,La Rochelle Gifts,40678555,"67, rue des Cinquante Otages",Nantes,Nantes,44000,France,Labrune,Janine,Small
50,81.86,4093,21/08/2004,Shipped,3,8,2004,Vintage Cars,S32_4289,"Norway Gifts By Mail, Co.",4722121555,"Drammensveien 126 A, PB 744 Sentrum",Oslo,Oslo,N 0106,Norway,Klaeboe,Jan,Medium
28,79.8,2234.4,16/09/2004,Shipped,3,9,2004,Vintage Cars,S32_4289,"Clover Collections, Co.",35318621555,25 Maiden Lane,Dublin,Dublin,2,Ireland,Cassidy,Dean,Small
46,66.04,3037.84,15/10/2004,Shipped,4,10,2004,Vintage Cars,S32_4289,Mini Classics,9145554562,3758 North Pendale Street,White Plains,NY,24067,USA,Frick,Steve,Medium
24,59.16,1419.84,01/11/2004,Shipped,4,11,2004,Vintage Cars,S32_4289,giftsbymail.co.uk,+(1985558888,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,Bennett,Helen,Small
24,81.17,1948.08,12/11/2004,Shipped,4,11,2004,Vintage Cars,S32_4289,Rovelli Gifts,35640555,Via Ludovico il Moro 22,Bergamo,Bergamo,24100,Italy,Rovelli,Giovanni,Small
39,59.16,2307.24,24/11/2004,Shipped,4,11,2004,Vintage Cars,S32_4289,Enaco Distributors,+(932034555,"Rambla de Catalu¤a, 23",Barcelona,Barcelona,8022,Spain,Saavedra,Eduardo,Small
40,44.51,1780.4,04/12/2004,Shipped,4,12,2004,Vintage Cars,S32_4289,Gift Ideas Corp.,2035554407,2440 Pompton St.,Glendale,CT,97561,USA,Lewis,Dan,Small
49,72.33,3544.17,17/12/2004,Shipped,4,12,2004,Vintage Cars,S32_4289,Souveniers And Things Co.,61294958555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,NSW,2067,Australia,Huxley,Adrian,Medium
44,82.26,3619.44,03/02/2005,Shipped,1,2,2005,Vintage Cars,S32_4289,La Rochelle Gifts,40678555,"67, rue des Cinquante Otages",Nantes,Nantes,44000,France,Labrune,Janine,Medium
35,100,3918.95,03/03/2005,Shipped,1,3,2005,Vintage Cars,S32_4289,FunGiftIdeas.com,5085552555,1785 First Street,New Bedford,MA,50553,USA,Benitez,Violeta,Medium
22,67.41,1483.02,30/03/2005,Shipped,1,3,2005,Vintage Cars,S32_4289,Reims Collectables,26471555,59 rue de l'Abbaye,Reims,Reims,51100,France,Henriot,Paul,Small
62,77.73,4819.26,03/04/2005,On Hold,2,4,2005,Vintage Cars,S32_4289,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,Newark,NJ,94019,USA,Brown,William,Medium
26,61.22,1591.72,10/05/2005,Shipped,2,5,2005,Vintage Cars,S32_4289,L'ordine Souveniers,522556555,Strada Provinciale 124,Reggio Emilia,Reggio Emilia,42100,Italy,Moroni,Maurizio,Small
31,100,3669.78,03/03/2003,Shipped,1,3,2003,Motorcycles,S32_4485,Cruz & Sons Co.,6325553587,15 McCallum Street - NatWest Center #13-03,Makati City,Makati City,1227 MM,Philippines,Cruz,Arnold,Medium
25,86.74,2168.5,07/05/2003,Shipped,2,5,2003,Motorcycles,S32_4485,Reims Collectables,26471555,59 rue de l'Abbaye,Reims,Reims,51100,France,Henriot,Paul,Small
30,89.8,2694,02/07/2003,Shipped,3,7,2003,Motorcycles,S32_4485,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie,Small
27,100,3251.34,25/08/2003,Shipped,3,8,2003,Motorcycles,S32_4485,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,Pasadena,CA,90003,USA,Young,Julie,Medium
23,100,2347.15,10/10/2003,Shipped,4,10,2003,Motorcycles,S32_4485,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,San Francisco,CA,0,USA,Brown,Julie,Small
34,100,3920.88,04/11/2003,Shipped,4,11,2003,Motorcycles,S32_4485,"Anna's Decorations, Ltd",299368555,201 Miller Street,North Sydney,NSW,2060,Australia,O'Hara,Anna,Medium
22,100,2514.6,11/11/2003,Shipped,4,11,2003,Motorcycles,S32_4485,Daedalus Designs Imports,20161555,"184, chausse de Tournai",Lille,Lille,59000,France,Rance,Martine,Small
42,85.72,3600.24,19/11/2003,Shipped,4,11,2003,Motorcycles,S32_4485,Euro Shopping Channel,+(915559444,"C/ Moralzarzal, 86",Madrid,Madrid,28034,Spain,Freyre,Diego,Medium
37,100,4040.03,15/01/2004,Shipped,1,1,2004,Motorcycles,S32_4485,Auto Canal Petit,+(147556555,"25, rue Lauriston",Paris,Paris,75016,France,Perrier,Dominique,Medium
30,100,3336.9,21/02/2004,Shipped,1,2,2004,Motorcycles,S32_4485,Daedalus Designs Imports,20161555,"184, chausse de Tournai",Lille,Lille,59000,France,Rance,Martine,Medium
27,100,3113.64,05/04/2004,Shipped,2,4,2004,Motorcycles,S32_4485,Vitachrome Inc.,2125551500,2678 Kingston Rd.,NYC,NY,10022,USA,Frick,Michael,Medium
25,100,2832,26/05/2004,Shipped,2,5,2004,Motorcycles,S32_4485,Auto Canal Petit,+(147556555,"25, rue Lauriston",Paris,Paris,75016,France,Perrier,Dominique,Small
34,97.97,3330.98,30/06/2004,Shipped,2,6,2004,Motorcycles,S32_4485,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Boston,MA,51003,USA,Yoshido,Juri,Medium
38,100,4304.64,02/08/2004,Shipped,3,8,2004,Motorcycles,S32_4485,Online Mini Collectables,6175557555,7635 Spinnaker Dr.,Brickhaven,MA,58339,USA,Barajas,Miguel,Medium
26,100,2600.26,27/08/2004,Shipped,3,8,2004,Motorcycles,S32_4485,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,Cambridge,MA,51247,USA,Hernandez,Marta,Small
38,100,4382.16,30/09/2004,Shipped,3,9,2004,Motorcycles,S32_4485,"Toys of Finland, Co.",902248555,Keskuskatu 45,Helsinki,Helsinki,21240,Finland,Karttunen,Matti,Medium
50,84.7,4235,15/10/2004,Shipped,4,10,2004,Motorcycles,S32_4485,Baane Mini Imports,7989555,Erling Skakkes gate 78,Stavern,Stavern,4110,Norway,Bergulfsen,Jonas,Medium
22,100,2626.8,03/11/2004,Shipped,4,11,2004,Motorcycles,S32_4485,Microscale Inc.,2125551957,5290 North Pendale Street,NYC,NY,10022,USA,Kuo,Kee,Small
32,100,5026.56,17/11/2004,Shipped,4,11,2004,Motorcycles,S32_4485,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,Philadelphia,PA,71270,USA,Hernandez,Rosa,Medium
31,71.02,2201.62,24/11/2004,Shipped,4,11,2004,Motorcycles,S32_4485,Salzburg Collectables,65629555,Geislweg 14,Salzburg,Salzburg,5020,Austria,Pipps,Georg,Small
40,100,4326.8,07/12/2004,Shipped,4,12,2004,Motorcycles,S32_4485,Euro Shopping Channel,+(915559444,"C/ Moralzarzal, 86",Madrid,Madrid,28034,Spain,Freyre,Diego,Medium
22,100,3425.18,07/01/2005,Shipped,1,1,2005,Motorcycles,S32_4485,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,New Bedford,MA,50553,USA,Tam,Wing C,Medium
41,100,4701.88,03/02/2005,Shipped,1,2,2005,Motorcycles,S32_4485,La Rochelle Gifts,40678555,"67, rue des Cinquante Otages",Nantes,Nantes,44000,France,Labrune,Janine,Medium
45,48.98,2204.1,04/03/2005,Shipped,1,3,2005,Motorcycles,S32_4485,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie,Small
45,100,5189.4,08/04/2005,Shipped,2,4,2005,Motorcycles,S32_4485,"UK Collectables, Ltd.",+(1715552282,Berkeley Gardens 12  Brewery,Liverpool,Liverpool,WX1 6LT,UK,Devon,Elizabeth,Medium
39,40.15,1565.85,17/02/2003,Shipped,1,2,2003,Vintage Cars,S50_1341,Rovelli Gifts,35640555,Via Ludovico il Moro 22,Bergamo,Bergamo,24100,Italy,Rovelli,Giovanni,Small
49,50.62,2480.38,29/04/2003,Shipped,2,4,2003,Vintage Cars,S50_1341,"Australian Collectors, Co.",395204555,636 St Kilda Road,Melbourne,Victoria,3004,Australia,Ferguson,Peter,Small
27,50.19,1355.13,27/06/2003,Shipped,2,6,2003,Vintage Cars,S50_1341,Euro Shopping Channel,+(915559444,"C/ Moralzarzal, 86",Madrid,Madrid,28034,Spain,Freyre,Diego,Small
34,36.66,1246.44,10/08/2003,Shipped,3,8,2003,Vintage Cars,S50_1341,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,New Bedford,MA,50553,USA,Tam,Wing C,Small
20,41.02,820.4,08/10/2003,Shipped,4,10,2003,Vintage Cars,S50_1341,Euro Shopping Channel,+(915559444,"C/ Moralzarzal, 86",Madrid,Madrid,28034,Spain,Freyre,Diego,Small
48,51.93,2492.64,28/10/2003,Shipped,4,10,2003,Vintage Cars,S50_1341,Technics Stores Inc.,6505556809,9408 Furth Circle,Burlingame,CA,94217,USA,Hirano,Juri,Small
29,38.4,1113.6,01/12/2003,Shipped,4,12,2003,Vintage Cars,S50_1341,West Coast Collectables Co.,3105553722,3675 Furth Circle,Burbank,CA,94019,USA,Thompson,Steve,Small
43,41.02,1763.86,12/01/2004,Shipped,1,1,2004,Vintage Cars,S50_1341,Osaka Souveniers Co.,8.10663E+11,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",Osaka,Osaka,530-0003,Japan,Kentary,Mory,Small
41,46.26,1896.66,20/02/2004,Shipped,1,2,2004,Vintage Cars,S50_1341,"Australian Collectors, Co.",395204555,636 St Kilda Road,Melbourne,Victoria,3004,Australia,Ferguson,Peter,Small
41,35.35,1449.35,02/04/2004,Shipped,2,4,2004,Vintage Cars,S50_1341,"Royal Canadian Collectables, Ltd.",+(6045554555,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,Lincoln,Elizabeth,Small
36,51.93,1869.48,11/05/2004,Shipped,2,5,2004,Vintage Cars,S50_1341,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,San Jose,CA,94217,USA,Frick,Sue,Small
49,37.97,1860.53,24/06/2004,Cancelled,2,6,2004,Vintage Cars,S50_1341,Euro Shopping Channel,+(915559444,"C/ Moralzarzal, 86",Madrid,Madrid,28034,Spain,Freyre,Diego,Small
38,45.39,1724.82,23/07/2004,Shipped,3,7,2004,Vintage Cars,S50_1341,La Rochelle Gifts,40678555,"67, rue des Cinquante Otages",Nantes,Nantes,44000,France,Labrune,Janine,Small
33,51.93,1713.69,21/08/2004,Shipped,3,8,2004,Vintage Cars,S50_1341,"Norway Gifts By Mail, Co.",4722121555,"Drammensveien 126 A, PB 744 Sentrum",Oslo,Oslo,N 0106,Norway,Klaeboe,Jan,Small
26,48.44,1259.44,15/09/2004,Shipped,3,9,2004,Vintage Cars,S50_1341,"Bavarian Collectables Imports, Co.",4.98961E+11,Hansastr. 15,Munich,Munich,80686,Germany,Donnermeyer,Michael,Small
47,43.64,2051.08,15/10/2004,Shipped,4,10,2004,Vintage Cars,S50_1341,Mini Classics,9145554562,3758 North Pendale Street,White Plains,NY,24067,USA,Frick,Steve,Small
34,47.57,1617.38,01/11/2004,Shipped,4,11,2004,Vintage Cars,S50_1341,giftsbymail.co.uk,+(1985558888,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,Bennett,Helen,Small
34,51.93,1765.62,12/11/2004,Shipped,4,11,2004,Vintage Cars,S50_1341,Rovelli Gifts,35640555,Via Ludovico il Moro 22,Bergamo,Bergamo,24100,Italy,Rovelli,Giovanni,Small
40,50.62,2024.8,24/11/2004,Shipped,4,11,2004,Vintage Cars,S50_1341,Enaco Distributors,+(932034555,"Rambla de Catalu¤a, 23",Barcelona,Barcelona,8022,Spain,Saavedra,Eduardo,Small
40,82.21,3288.4,04/12/2004,Shipped,4,12,2004,Vintage Cars,S50_1341,Gift Ideas Corp.,2035554407,2440 Pompton St.,Glendale,CT,97561,USA,Lewis,Dan,Medium
33,82.59,2725.47,17/12/2004,Shipped,4,12,2004,Vintage Cars,S50_1341,Souveniers And Things Co.,61294958555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,NSW,2067,Australia,Huxley,Adrian,Small
49,65.8,3224.2,03/02/2005,Shipped,1,2,2005,Vintage Cars,S50_1341,La Rochelle Gifts,40678555,"67, rue des Cinquante Otages",Nantes,Nantes,44000,France,Labrune,Janine,Medium
27,100,3211.38,03/03/2005,Shipped,1,3,2005,Vintage Cars,S50_1341,FunGiftIdeas.com,5085552555,1785 First Street,New Bedford,MA,50553,USA,Benitez,Violeta,Medium
49,36.66,1796.34,30/03/2005,Shipped,1,3,2005,Vintage Cars,S50_1341,Reims Collectables,26471555,59 rue de l'Abbaye,Reims,Reims,51100,France,Henriot,Paul,Small
56,35.35,1979.6,03/04/2005,On Hold,2,4,2005,Vintage Cars,S50_1341,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,Newark,NJ,94019,USA,Brown,William,Small
37,51.93,1921.41,10/05/2005,Shipped,2,5,2005,Vintage Cars,S50_1341,L'ordine Souveniers,522556555,Strada Provinciale 124,Reggio Emilia,Reggio Emilia,42100,Italy,Moroni,Maurizio,Small
33,100,3705.24,31/01/2003,Shipped,1,1,2003,Trucks and Buses,S50_1392,Euro Shopping Channel,+(915559444,"C/ Moralzarzal, 86",Madrid,Madrid,28034,Spain,Freyre,Diego,Medium
27,100,2843.91,04/04/2003,Shipped,2,4,2003,Trucks and Buses,S50_1392,Classic Legends Inc.,2125558493,5905 Pompton St.,NYC,NY,10022,USA,Hernandez,Maria,Small
46,100,6176.42,03/06/2003,Shipped,2,6,2003,Trucks and Buses,S50_1392,Muscle Machine Inc,2125557413,4092 Furth Circle,NYC,NY,10022,USA,Young,Jeff,Medium
44,100,5500.44,01/08/2003,Shipped,3,8,2003,Trucks and Buses,S50_1392,Suominen Souveniers,35898045555,"Software Engineering Center, SEC Oy",Espoo,Espoo,FIN-02271,Finland,Suominen,Kalle,Medium
26,100,3220.1,21/09/2003,Shipped,3,9,2003,Trucks and Buses,S50_1392,"Oulu Toy Supplies, Inc.",981443655,Torikatu 38,Oulu,Oulu,90110,Finland,Koskitalo,Pirkko,Medium
48,94.92,4556.16,22/10/2003,Shipped,4,10,2003,Trucks and Buses,S50_1392,"Dragon Souveniers, Ltd.",652217555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,Singapore,79903,Singapore,Natividad,Eric,Medium
23,100,3114.89,06/11/2003,Shipped,4,11,2003,Trucks and Buses,S50_1392,L'ordine Souveniers,522556555,Strada Provinciale 124,Reggio Emilia,Reggio Emilia,42100,Italy,Moroni,Maurizio,Medium
45,100,4948.2,14/11/2003,Shipped,4,11,2003,Trucks and Buses,S50_1392,"Iberia Gift Imports, Corp.",+(955558282,"C/ Romero, 33",Sevilla,Sevilla,41101,Spain,Roel,Jose Pedro,Medium
49,100,5161.17,25/11/2003,Shipped,4,11,2003,Trucks and Buses,S50_1392,Mini Classics,9145554562,3758 North Pendale Street,White Plains,NY,24067,USA,Frick,Steve,Medium
28,94.92,2657.76,09/12/2003,Shipped,4,12,2003,Trucks and Buses,S50_1392,Diecast Collectables,6175552555,6251 Ingle Ln.,Boston,MA,51003,USA,Franco,Valarie,Small
37,100,3983.05,12/02/2004,Shipped,1,2,2004,Trucks and Buses,S50_1392,"Clover Collections, Co.",35318621555,25 Maiden Lane,Dublin,Dublin,2,Ireland,Cassidy,Dean,Medium
34,100,3974.94,15/03/2004,Shipped,1,3,2004,Trucks and Buses,S50_1392,"Blauer See Auto, Co.",4.96967E+11,Lyonerstr. 34,Frankfurt,Frankfurt,60528,Germany,Keitel,Roland,Medium
22,100,2928.42,05/05/2004,Shipped,2,5,2004,Trucks and Buses,S50_1392,Euro Shopping Channel,+(915559444,"C/ Moralzarzal, 86",Madrid,Madrid,28034,Spain,Freyre,Diego,Small
29,100,3054.57,15/06/2004,Shipped,2,6,2004,Trucks and Buses,S50_1392,Handji Gifts& Co,652241555,Village Close - 106 Linden Road Sandown,Singapore,Singapore,69045,Singapore,Victorino,Wendy,Medium
34,98.39,3345.26,20/07/2004,Shipped,3,7,2004,Trucks and Buses,S50_1392,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie,Medium
38,100,4310.72,20/08/2004,Shipped,3,8,2004,Trucks and Buses,S50_1392,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie,Medium
41,100,4983.14,08/09/2004,Shipped,3,9,2004,Trucks and Buses,S50_1392,Land of Toys Inc.,2125557818,897 Long Airport Avenue,NYC,NY,10022,USA,Yu,Kwai,Medium
42,100,4618.32,13/10/2004,Shipped,4,10,2004,Trucks and Buses,S50_1392,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,Cambridge,MA,51247,USA,Hernandez,Marta,Medium
28,100,3403.12,22/10/2004,Shipped,4,10,2004,Trucks and Buses,S50_1392,Heintze Collectables,86213555,Smagsloget 45,Aaarhus,Aaarhus,8200,Denmark,Ibsen,Palle,Medium
38,100,5190.42,05/11/2004,Shipped,4,11,2004,Trucks and Buses,S50_1392,Baane Mini Imports,7989555,Erling Skakkes gate 78,Stavern,Stavern,4110,Norway,Bergulfsen,Jonas,Medium
23,100,3141.57,20/11/2004,Shipped,4,11,2004,Trucks and Buses,S50_1392,"La Corne D'abondance, Co.",+(142342555,"265, boulevard Charonne",Paris,Paris,75012,France,Bertrand,Marie,Medium
31,71.4,2213.4,02/12/2004,Shipped,4,12,2004,Trucks and Buses,S50_1392,Euro Shopping Channel,+(915559444,"C/ Moralzarzal, 86",Madrid,Madrid,28034,Spain,Freyre,Diego,Small
46,100,4896.7,15/12/2004,Shipped,4,12,2004,Trucks and Buses,S50_1392,Reims Collectables,26471555,59 rue de l'Abbaye,Reims,Reims,51100,France,Henriot,Paul,Medium
48,56.55,2714.4,23/01/2005,Shipped,1,1,2005,Trucks and Buses,S50_1392,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie,Small
29,100,3087.05,22/02/2005,Shipped,1,2,2005,Trucks and Buses,S50_1392,Euro Shopping Channel,+(915559444,"C/ Moralzarzal, 86",Madrid,Madrid,28034,Spain,Freyre,Diego,Medium
46,100,5692.96,17/03/2005,Shipped,1,3,2005,Trucks and Buses,S50_1392,Lyon Souveniers,33146627555,27 rue du Colonel Pierre Avia,Paris,Paris,75508,France,Da Cunha,Daniel,Medium
26,100,3460.86,03/05/2005,Shipped,2,5,2005,Trucks and Buses,S50_1392,Euro Shopping Channel,+(915559444,"C/ Moralzarzal, 86",Madrid,Madrid,28034,Spain,Freyre,Diego,Medium
18,100,1895.94,31/05/2005,In Process,2,5,2005,Trucks and Buses,S50_1392,La Rochelle Gifts,40678555,"67, rue des Cinquante Otages",Nantes,Nantes,44000,France,Labrune,Janine,Small
32,53.31,1705.92,31/01/2003,Shipped,1,1,2003,Trains,S50_1514,Euro Shopping Channel,+(915559444,"C/ Moralzarzal, 86",Madrid,Madrid,28034,Spain,Freyre,Diego,Small
21,49.21,1033.41,16/04/2003,Shipped,2,4,2003,Trains,S50_1514,"Dragon Souveniers, Ltd.",652217555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,Singapore,79903,Singapore,Natividad,Eric,Small
46,69.12,3179.52,03/06/2003,Shipped,2,6,2003,Trains,S50_1514,Muscle Machine Inc,2125557413,4092 Furth Circle,NYC,NY,10022,USA,Young,Jeff,Medium
42,49.79,2091.18,08/08/2003,Shipped,3,8,2003,Trains,S50_1514,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie,Small
31,57.41,1779.71,28/09/2003,Shipped,3,9,2003,Trains,S50_1514,Euro Shopping Channel,+(915559444,"C/ Moralzarzal, 86",Madrid,Madrid,28034,Spain,Freyre,Diego,Small
38,66.78,2537.64,22/10/2003,Shipped,4,10,2003,Trains,S50_1514,"Dragon Souveniers, Ltd.",652217555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,Singapore,79903,Singapore,Natividad,Eric,Small
38,64.44,2448.72,06/11/2003,Shipped,4,11,2003,Trains,S50_1514,L'ordine Souveniers,522556555,Strada Provinciale 124,Reggio Emilia,Reggio Emilia,42100,Italy,Moroni,Maurizio,Small
20,48.62,972.4,14/11/2003,Shipped,4,11,2003,Trains,S50_1514,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,New Bedford,MA,50553,USA,Tam,Wing C,Small
46,62.09,2856.14,26/11/2003,Shipped,4,11,2003,Trains,S50_1514,Super Scale Inc.,2035559545,567 North Pendale Street,New Haven,CT,97823,USA,Murphy,Leslie,Small
30,65.61,1968.3,02/01/2004,Shipped,1,1,2004,Trains,S50_1514,"Saveley & Henriot, Co.",78325555,"2, rue du Commerce",Lyon,Lyon,69004,France,Saveley,Mary,Small
30,68.54,2056.2,12/02/2004,Shipped,1,2,2004,Trains,S50_1514,"Clover Collections, Co.",35318621555,25 Maiden Lane,Dublin,Dublin,2,Ireland,Cassidy,Dean,Small
43,52.14,2242.02,15/03/2004,Shipped,1,3,2004,Trains,S50_1514,"Blauer See Auto, Co.",4.96967E+11,Lyonerstr. 34,Frankfurt,Frankfurt,60528,Germany,Keitel,Roland,Small
49,63.85,3128.65,05/05/2004,Shipped,2,5,2004,Trains,S50_1514,Suominen Souveniers,35898045555,"Software Engineering Center, SEC Oy",Espoo,Espoo,FIN-02271,Finland,Suominen,Kalle,Medium
43,56.82,2443.26,20/07/2004,Shipped,3,7,2004,Trains,S50_1514,Diecast Classics Inc.,2155551555,7586 Pompton St.,Allentown,PA,70267,USA,Yu,Kyung,Small
37,66.78,2470.86,20/08/2004,Shipped,3,8,2004,Trains,S50_1514,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie,Small
35,55.07,1927.45,08/09/2004,Shipped,3,9,2004,Trains,S50_1514,Land of Toys Inc.,2125557818,897 Long Airport Avenue,NYC,NY,10022,USA,Yu,Kwai,Small
34,60.34,2051.56,14/10/2004,Shipped,4,10,2004,Trains,S50_1514,"AV Stores, Co.",+(1715551555,Fauntleroy Circus,Manchester,Manchester,EC2 5NT,UK,Ashworth,Victoria,Small
38,61.51,2337.38,22/10/2004,Shipped,4,10,2004,Trains,S50_1514,Heintze Collectables,86213555,Smagsloget 45,Aaarhus,Aaarhus,8200,Denmark,Ibsen,Palle,Small
44,100,5932.96,05/11/2004,Shipped,4,11,2004,Trains,S50_1514,Baane Mini Imports,7989555,Erling Skakkes gate 78,Stavern,Stavern,4110,Norway,Bergulfsen,Jonas,Medium
21,100,2296.77,21/11/2004,Shipped,4,11,2004,Trains,S50_1514,Classic Legends Inc.,2125558493,5905 Pompton St.,NYC,NY,10022,USA,Hernandez,Maria,Small
44,100,6490.88,02/12/2004,Shipped,4,12,2004,Trains,S50_1514,Euro Shopping Channel,+(915559444,"C/ Moralzarzal, 86",Madrid,Madrid,28034,Spain,Freyre,Diego,Medium
25,64.93,1623.25,15/12/2004,Shipped,4,12,2004,Trains,S50_1514,Reims Collectables,26471555,59 rue de l'Abbaye,Reims,Reims,51100,France,Henriot,Paul,Small
24,58.58,1405.92,26/01/2005,Shipped,1,1,2005,Trains,S50_1514,"Tokyo Collectables, Ltd",81335840555,2-2-8 Roppongi,Minato-ku,Tokyo,106-0032,Japan,Shimamura,Akiko,Small
38,60.06,2282.28,22/02/2005,Shipped,1,2,2005,Trains,S50_1514,Euro Shopping Channel,+(915559444,"C/ Moralzarzal, 86",Madrid,Madrid,28034,Spain,Freyre,Diego,Small
45,100,8977.05,17/03/2005,Shipped,1,3,2005,Trains,S50_1514,Lyon Souveniers,33146627555,27 rue du Colonel Pierre Avia,Paris,Paris,75508,France,Da Cunha,Daniel,Large
51,63.85,3256.35,05/05/2005,Shipped,2,5,2005,Trains,S50_1514,Gift Depot Inc.,2035552570,25593 South Bay Ln.,Bridgewater,CT,97562,USA,King,Julie,Medium
34,82.99,2821.66,03/03/2003,Shipped,1,3,2003,Motorcycles,S50_4713,Cruz & Sons Co.,6325553587,15 McCallum Street - NatWest Center #13-03,Makati City,Makati City,1227 MM,Philippines,Cruz,Arnold,Small
44,74.85,3293.4,07/05/2003,Shipped,2,5,2003,Motorcycles,S50_4713,Reims Collectables,26471555,59 rue de l'Abbaye,Reims,Reims,51100,France,Henriot,Paul,Medium
44,96,4224,02/07/2003,Shipped,3,7,2003,Motorcycles,S50_4713,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie,Medium
38,81.36,3091.68,25/08/2003,Shipped,3,8,2003,Motorcycles,S50_4713,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,Pasadena,CA,90003,USA,Young,Julie,Medium
31,71.6,2219.6,10/10/2003,Shipped,4,10,2003,Motorcycles,S50_4713,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,San Francisco,CA,0,USA,Brown,Julie,Small
48,80.55,3866.4,04/11/2003,Shipped,4,11,2003,Motorcycles,S50_4713,"Anna's Decorations, Ltd",299368555,201 Miller Street,North Sydney,NSW,2060,Australia,O'Hara,Anna,Medium
21,93.56,1964.76,11/11/2003,Shipped,4,11,2003,Motorcycles,S50_4713,Daedalus Designs Imports,20161555,"184, chausse de Tournai",Lille,Lille,59000,France,Rance,Martine,Small
40,66.72,2668.8,19/11/2003,Shipped,4,11,2003,Motorcycles,S50_4713,Euro Shopping Channel,+(915559444,"C/ Moralzarzal, 86",Madrid,Madrid,28034,Spain,Freyre,Diego,Small
40,80.55,3222,15/01/2004,Shipped,1,1,2004,Motorcycles,S50_4713,Auto Canal Petit,+(147556555,"25, rue Lauriston",Paris,Paris,75016,France,Perrier,Dominique,Medium
50,77.29,3864.5,21/02/2004,Shipped,1,2,2004,Motorcycles,S50_4713,Daedalus Designs Imports,20161555,"184, chausse de Tournai",Lille,Lille,59000,France,Rance,Martine,Medium
20,68.34,1366.8,05/04/2004,Shipped,2,4,2004,Motorcycles,S50_4713,Vitachrome Inc.,2125551500,2678 Kingston Rd.,NYC,NY,10022,USA,Frick,Michael,Small
48,72.41,3475.68,26/05/2004,Shipped,2,5,2004,Motorcycles,S50_4713,Auto Canal Petit,+(147556555,"25, rue Lauriston",Paris,Paris,75016,France,Perrier,Dominique,Medium
